,Location,TotalFatalInjuries,pop,Scaled_Fatalities
1268,"ellington, ct",2.0,400562.0,4.992984856276931e-06
3202,"osage beach, mo",2.0,840132.0,2.380578290078226e-06
3198,"ormand beach, fl",2.0,26090.0,7.665772326561901e-05
3171,"oneonta, ny",2.0,45130.0,4.4316419233325945e-05
2295,"le banon, va",2.0,154567.0,1.2939372569824089e-05
1025,"darien, ga",2.0,16626.0,0.00012029351617947793
3173,"ontario, ca",2.0,382894.0,5.223377749455463e-06
1178,"durango, co",2.0,2289730.0,8.734654304219275e-07
2320,"lemoore, ca",2.0,1262727.0,1.5838736322261265e-06
3175,"onxy, ar",2.0,12407.0,0.00016119932296284356
1183,"dwight, il",2.0,920869.0,2.171861578574151e-06
4057,"stockholm, nj",2.0,26934.0,7.425558773297691e-05
61,"ada, ok",2.0,147445.0,1.3564379938282071e-05
4050,"stevenson, wa",2.0,279557.0,7.1541760714272936e-06
2307,"lebec, ca",2.0,14125.0,0.0001415929203539823
2306,"lebanon, or",2.0,371668.0,5.381146614720665e-06
1201,east cameron,2.0,52834.0,3.785441193171064e-05
4039,"ste. genevieve, mo",2.0,42153.0,4.744620786183664e-05
4033,"starfish, ak",2.0,83248.0,2.4024601191620218e-05
1214,"eastsound, wa",2.0,384241.0,5.205066611839965e-06
4178,"thomson, ga",2.0,276263.0,7.239478323192031e-06
4185,"throckmorton, tx",2.0,13261.0,0.00015081818867355404
2411,"lone pine, ca",2.0,207680.0,9.63020030816641e-06
804,"clarinda, ia",2.0,44692.0,4.475073838718339e-05
4374,"wallingford, vt",2.0,27191.0,7.355374940237579e-05
24,"37 nm nw. of re, ca",2.0,183791.0,1.088192566556578e-05
2983,"neosho, mo",2.0,22426.0,8.918219923303308e-05
786,"chinook, mt",2.0,12297.0,0.0001626412946247052
4365,"walbridge, oh",2.0,31796.0,6.29009938357026e-05
788,"choteau, mt",2.0,32906.0,6.0779189205616e-05
4362,"wakeeney, ks",2.0,18018.0,0.000111000111000111
28,"3nm se scappoos, or",2.0,12921.0,0.00015478678120888476
771,"chesterfield, mo",2.0,1548250.0,1.2917810431131924e-06
328,"bayport, ny",2.0,353751.0,5.653694265175222e-06
4328,"victorville, ca",2.0,8514.0,0.0002349072116513977
4316,"verden, ok",2.0,17258.0,0.00011588828369451848
2507,"mankato, mn",2.0,47625.0,4.199475065616798e-05
33,"500 nm e, honol, hi",2.0,70757.0,2.82657546249841e-05
867,"colleyville, tx",2.0,7889.0,0.0002535175560907593
325,"bay city, mi",2.0,169344.0,1.1810279667422525e-05
775,"chicago(l.mich), il",2.0,159134.0,1.2568024432239496e-05
768,"cheshire, ct",2.0,83631.0,2.391457713048989e-05
3034,"newcomb, ny",2.0,93620.0,2.1362956633198035e-05
2958,near st. croix,2.0,128489.0,1.5565534792861645e-05
2949,"near savoonga, ak",2.0,28439.0,7.032596082843982e-05
709,"cedar city, ut",2.0,649224.0,3.080600840387909e-06
4419,"waukegan, il",2.0,86835.0,2.3032187482006105e-05
711,"cedar key, fl",2.0,1105821.0,1.8086109777260515e-06
714,"cedarville, nj",2.0,20123.0,9.938875913134225e-05
718,"centerpoint, in",2.0,15825.0,0.0001263823064770932
2583,"maui, hi",2.0,235017.0,8.51002267921044e-06
4399,"washington twp., in",2.0,50992.0,3.922183871979918e-05
2978,"neligh, ne",2.0,232306.0,8.609334240183206e-06
744,"charleston, sc",2.0,416237.0,4.804954869461388e-06
748,"charlevoix, mi",2.0,133517.0,1.497936592344046e-05
4387,"warren, mn",2.0,10619.0,0.0001883416517562859
751,"charlotte, nc",2.0,983271.0,2.0340272417268482e-06
756,"chatsworth, ca",2.0,13850.0,0.0001444043321299639
760,"checotah, ok",2.0,10871.0,0.00018397571520559287
764,"cheraw, sc",2.0,72342.0,2.76464571065218e-05
4293,"valdez, ak",2.0,125372.0,1.5952525284752577e-05
884,"columbus, mt",2.0,367535.0,5.4416586175466285e-06
66,"adelanto, ca",2.0,176570.0,1.1326952483434331e-05
3086,"north loup, ne",2.0,316779.0,6.313549824956831e-06
969,"crestview, fl",2.0,246216.0,8.122948955388764e-06
4222,"tracy, ca",2.0,476324.0,4.198822650128904e-06
974,"cross city, fl",2.0,79438.0,2.517686749414638e-05
3081,"north hudson, ny",2.0,75997.0,2.6316828295853784e-05
4212,"tontitown, ar",2.0,37482.0,5.335894562723441e-05
4211,"tonopah, nv",2.0,104782.0,1.9087247809738315e-05
198,"arcadia, la",2.0,15489.0,0.0001291238943766544
4206,"toledo, oh",2.0,316035.0,6.328412992231873e-06
3073,"north adams, ma",2.0,461341.0,4.335188071296503e-06
994,"cushing, ok",2.0,1698838.0,1.17727529052211e-06
4201,"tobyhanna, pa",2.0,51055.0,3.917344040740378e-05
4195,"tioga, pa",2.0,653637.0,3.059802306172998e-06
1012,"danby, vt",2.0,202142.0,9.89403488636701e-06
1014,"dania, fl",2.0,442028.0,4.524600251567774e-06
2415,"longview, tx",2.0,109842.0,1.8207971449900767e-05
1018,"danvers, il",2.0,83216.0,2.403383964622188e-05
4226,"traverse city, mi",2.0,55937.0,3.575450953751542e-05
52,"abilene, tx",2.0,1564473.0,1.2783857567372527e-06
3040,"newport, ar",2.0,109059.0,1.8338697402323512e-05
4264,"twentynine palm, ca",2.0,122945.0,1.626743665866851e-05
894,"concord, nh",2.0,18280.0,0.00010940919037199125
4280,"union, or",2.0,89093.0,2.244845274039487e-05
2485,"makawao, hi",2.0,14419.0,0.0001387058741937721
2484,"mahoney creek, id",2.0,10307.0,0.00019404288347724848
3045,"newton, ia",2.0,53430.0,3.743215422047539e-05
910,"cooper city, fl",2.0,296071.0,6.755136436868184e-06
3051,"niles, mi",2.0,54955.0,3.6393412792284596e-05
917,"corcoran, ca",2.0,1571994.0,1.2722694870336656e-06
2455,"luthersville, ga",2.0,31598.0,6.329514526235837e-05
3055,"no. hampton, nh",2.0,11430.0,0.00017497812773403323
926,"cornwell, fl",2.0,33698.0,5.935070330583418e-05
933,"cortez, co",2.0,343632.0,5.820179727149974e-06
938,"cottage grove, or",2.0,81092.0,2.4663345336161398e-05
47,"9nm nw quitman, ga",2.0,13769.0,0.00014525383106979447
2460,"lynnwood, wa",2.0,9362.0,0.00021362956633198035
3065,"norco, ca",2.0,14036.0,0.00014249073810202338
2265,"lansing, mi",2.0,936310.0,2.1360446860548323e-06
1293,"enid, ok",2.0,38391.0,5.209554322627699e-05
2260,"lanett, al",2.0,30950.0,6.462035541195476e-05
2011,"jacksonvile, fl",2.0,12752.0,0.00015683814303638644
3396,"plainfield twp, il",2.0,144821.0,1.3810151842619509e-05
1664,"greensboro, nc",2.0,377639.0,5.296063171441509e-06
3404,"plano, tx",2.0,24404.0,8.195377806916898e-05
234,"athens, tn",2.0,329554.0,6.068808146768056e-06
2015,"jacksonville, nc",2.0,1210411.0,1.6523313155614084e-06
1673,"greenwich, ct",2.0,107597.0,1.8587878844205692e-05
3667,"rubidoux, ca",2.0,40773.0,4.9052068771000414e-05
3655,"rosamond, ca",2.0,10422347.0,1.918953571589969e-07
1655,"green cove spgs, fl",2.0,22260.0,8.984725965858041e-05
3642,"rogers, oh",2.0,11286.0,0.000177210703526493
3424,"pocatello, id",2.0,2158463.0,9.265852599743429e-07
1714,"hagwood store, nc",2.0,93907.0,2.1297666840597612e-05
1715,"hailey, id",2.0,300385.0,6.658122076668276e-06
1718,"hakalau, hi",2.0,31351.0,6.379381837899908e-05
1719,"half moon bay, ca",2.0,889220.0,2.2491621870853108e-06
1727,"hamilton twnshp, nj",2.0,37470.0,5.337603416066186e-05
1656,"green cove spr., fl",2.0,15972.0,0.00012521913348359628
3393,"placerville, ca",2.0,110190.0,1.8150467374534894e-05
3622,"rock falls, il",2.0,131197.0,1.524425101183716e-05
3721,"san angelo, tx",2.0,705170.0,2.8361955273196533e-06
2084,"kalispell, mt",2.0,553602.0,3.6127037113305226e-06
123,"alma, ga",2.0,35715.0,5.599888002239955e-05
3734,san juan,2.0,297997.0,6.711476961177462e-06
3363,"picayune, ms",2.0,69697.0,2.8695639697547956e-05
1604,"golovin, ak",2.0,28065.0,7.126313914127917e-05
3369,"pillager, mn",2.0,28351.0,7.054424888011005e-05
1608,"goodway, al",2.0,382894.0,5.223377749455463e-06
1610,"goose prairie, wa",2.0,104782.0,1.9087247809738315e-05
3391,"pittsford, mi",2.0,97966.0,2.0415246105791806e-05
2057,"jones, la",2.0,210746.0,9.490097083693167e-06
2054,"johnstown, pa",2.0,95540.0,2.0933640360058613e-05
3376,"pine valley tow, wi",2.0,25553.0,7.826869643486087e-05
2050,"johnson city, ny",2.0,30739.0,6.506392530661374e-05
3381,"pineville, la",2.0,4021311.0,4.973502422468693e-07
1638,"grangeville, id",2.0,138377.0,1.4453268968108862e-05
1647,"gravois mills, mo",2.0,23923.0,8.36015549889228e-05
1731,"hammond, or",2.0,9880.0,0.00020242914979757084
1979,"indio, ca",2.0,108064.0,1.8507551080840982e-05
1287,"encampment, wy",2.0,21233.0,9.419300145999152e-05
1820,"helena, mt",2.0,124088.0,1.611759396557282e-05
1945,"huntsville, al",2.0,193470.0,1.0337520028945056e-05
3464,"porter township, wi",2.0,24018.0,8.327088017320343e-05
3571,"reedsburg, wi",2.0,178026.0,1.12343140889533e-05
239,"atlanta, ga",2.0,3156612.0,6.335906978748101e-07
1807,"hazleton, pa",2.0,65914.0,3.0342567588069303e-05
1930,"huffman, tx",2.0,35883.0,5.573669983000307e-05
1814,"hebbronville, tx",2.0,22867.0,8.746228189093453e-05
3550,"rawlins, wy",2.0,198550.0,1.007302946361118e-05
3461,"portage, wi",2.0,540513.0,3.7001885246053287e-06
1826,"henderson, nv",2.0,159477.0,1.2540993372085002e-05
1920,"houghton, mi",2.0,14404.0,0.00013885031935573453
1919,"hot springs, va",2.0,17904.0,0.00011170688114387846
3480,"prairie dusac, wi",2.0,62502.0,3.199897603276695e-05
1849,"highland hgts, oh",2.0,30950.0,6.462035541195476e-05
249,"auburn, al",2.0,44225.0,4.522328999434709e-05
246,"attalla, al",2.0,37192.0,5.377500537750054e-05
1791,"hawesville, ky",2.0,193461.0,1.0338000940758086e-05
3581,"rhinebeck, ny",2.0,77540.0,2.5793139025019346e-05
3620,"rochester, nh",2.0,780.0,0.002564102564102564
1962,"imlay, nv",2.0,73064.0,2.7373261797875835e-05
3436,"pontiac, il",2.0,202615.0,9.87093749228833e-06
3437,"pontiac, mi",2.0,237711.0,8.41357783190513e-06
1738,"hamptonburgh, ny",2.0,125684.0,1.591292447726043e-05
1745,"hanksville, ut",2.0,178026.0,1.12343140889533e-05
98,"albertville, al",2.0,88850.0,2.2509848058525606e-05
3443,"port aransas, tx",2.0,192838.0,1.0371399827834763e-05
1753,"hardin, mi",2.0,91070.0,2.1961128802020423e-05
1960,"iliamna bay, ak",2.0,382894.0,5.223377749455463e-06
3582,"rialto, ca",2.0,860579.0,2.324016737568544e-06
3452,"port mansfield, tx",2.0,104635.0,1.9114063171978784e-05
3455,"port orchard, wa",2.0,68827.0,2.9058363723538727e-05
3456,"port richie, fl",2.0,168557.0,1.186542237937315e-05
1953,"hyder, az",2.0,151593.0,1.3193221322884303e-05
1774,"hartsburg, il",2.0,29027.0,6.890136769214868e-05
3587,"richmond, ca",2.0,797557.0,2.5076577598842464e-06
1779,"harwood, nd",2.0,240112.0,8.329446258412741e-06
1571,"gila bend, az",2.0,30102.0,6.644076805527871e-05
3750,"sandwich, il",2.0,498237.0,4.014153906674936e-06
3350,"peyton, co",2.0,28981.0,6.901073116869673e-05
1387,"fiddletown, ca",2.0,92424.0,2.163940102137973e-05
3910,"sloan, nv",2.0,367535.0,5.4416586175466285e-06
3908,"sleetmute, ak",2.0,24427.0,8.187661194579768e-05
3903,"skull valley, az",2.0,23820.0,8.396305625524769e-05
3271,"paradise, ca",2.0,736836.0,2.714308204267978e-06
3899,"siren, wi",2.0,204074.0,9.80036653370836e-06
1383,"fenton, mo",2.0,52834.0,3.785441193171064e-05
2190,"la porte, tx",2.0,26411.0,7.572602324788914e-05
130,"alpena, mi",2.0,509237.0,3.9274443922967105e-06
2202,"lafox, il",2.0,37107.0,5.389818632603013e-05
73,"afton, va",2.0,12804.0,0.00015620118712902218
3282,"parkersburg, wv",2.0,66435.0,3.010461353202378e-05
1408,"floyd, ia",2.0,8521.0,0.0002347142354183781
1414,"footville, wi",2.0,1287050.0,1.553941183326211e-06
1417,"forestville, wi",2.0,31351.0,6.379381837899908e-05
1422,"forsyth, ga",2.0,50701.0,3.944695370899982e-05
2165,"knightdale, nc",2.0,442028.0,4.524600251567774e-06
2201,"lafitte, la",2.0,47219.0,4.2355831339079605e-05
3921,"snow hill, md",2.0,422908.0,4.729160952263849e-06
3349,"petros, tn",2.0,133874.0,1.4939420649267221e-05
2225,"lake isabella, ca",2.0,34437.0,5.8077068269593754e-05
2255,"lander, wy",2.0,216227.0,9.249538679258373e-06
4424,"waverly, ga",2.0,51358.0,3.8942326414580004e-05
68,"adrian, mi",2.0,71969.0,2.7789742805930332e-05
3964,"sparks, nv",2.0,543496.0,3.679879888720432e-06
3953,"south of wicken, az",2.0,33740.0,5.927682276229994e-05
2230,"lake placid, fl",2.0,34815.0,5.744650294413328e-05
2229,"lake of the oza, mo",2.0,47840.0,4.180602006688963e-05
2224,"lake hills, tn",2.0,1256810.0,1.5913304318075126e-06
1356,"fairview, ok",2.0,80347.0,2.489203081633415e-05
2223,"lake havasu, ca",2.0,155862.0,1.2831864084895613e-05
2216,"lake clark pass, ak",2.0,532950.0,3.7526972511492637e-06
3256,"palo verde, az",2.0,99801.0,2.0039879359926255e-05
3258,"palos verde est, ca",2.0,2027712.0,9.86333364896001e-07
1352,"fairfield, tx",2.0,82276.0,2.4308425300209054e-05
2211,"lake charles, la",2.0,395682.0,5.054564018580577e-06
3923,"snow water lake, nv",2.0,7610.0,0.00026281208935611036
1432,"fort lauderdale, fl",2.0,360519.0,5.547557826355892e-06
3858,"sheldon, ia",2.0,2213.0,0.0009037505648441031
3299,"pawnee, ok",2.0,137698.0,1.4524539208993595e-05
2103,"keflavik, iceland",2.0,21196.0,9.435742592942064e-05
1521,"gadsden, al",2.0,27358.0,7.31047591198187e-05
2109,"kenai, ak",2.0,734598.0,2.722577518588398e-06
80,"aiken, sc",2.0,3918505.0,5.10398736252729e-07
3781,"sault ste marie, mi",2.0,38851.0,5.1478726416308464e-05
1529,"galena, ak",2.0,9140.0,0.0002188183807439825
1532,"gallatin, tn",2.0,13606.0,0.00014699397324709687
1533,"gallup, nm",2.0,1394325.0,1.4343858139243002e-06
1549,"garwin, ia",2.0,46318.0,4.317975732976381e-05
1447,"fountain, co",2.0,51558.0,3.8791264207300516e-05
1551,"gasconade, mo",2.0,11361.0,0.00017604084147522224
2094,"kathleen, fl",2.0,19203.0,0.0001041503931677342
3765,"santa paula, ca",2.0,1031607.0,1.9387227888139574e-06
3761,"santa fe, tx",2.0,73220.0,2.7314941272876262e-05
84,"akron, ia",2.0,75527.0,2.6480596343029645e-05
1560,"genoa city, wi",2.0,241560.0,8.279516476237788e-06
2087,"kanab, ut",2.0,96993.0,2.0620044745497098e-05
3790,"scandia, pa",2.0,211354.0,9.462797013541262e-06
3796,"schurz, nv",2.0,9541.0,0.0002096216329525207
3800,"scotland, pa",2.0,11481.0,0.00017420085358418256
2129,"ketchum, id",2.0,13547.0,0.00014763416254521297
2157,"kingsville, tx",2.0,31791.0,6.291088672894844e-05
3848,"shaver lake, ca",2.0,797557.0,2.5076577598842464e-06
3302,"payson, az",2.0,89333.0,2.2388143239340446e-05
3845,"sharon, ks",2.0,14741.0,0.00013567600569839224
2152,"kingman, az",2.0,69638.0,2.871995175048106e-05
3839,"shafter, ca",2.0,468767.0,4.266511934500508e-06
280,"baker, or",2.0,16920.0,0.00011820330969267139
1468,"frederick, md",2.0,165670.0,1.2072191706404297e-05
3830,"seoul, korea, republic of",2.0,35184.0,5.684402000909504e-05
2140,"kiel, wi",2.0,422908.0,4.729160952263849e-06
2139,"kiefer, ok",2.0,91521.0,2.1852908075742178e-05
1483,"fritch, tx",2.0,97782.0,2.0453662228221962e-05
3820,"selbyville, de",2.0,87083.0,2.296659508744531e-05
3819,"selawik, ak",2.0,9466.0,0.00021128248468201986
279,"baker, ca",2.0,156068.0,1.2814926826767819e-05
2948,"near salida, co",2.0,173565.0,1.1523060524875406e-05
3504,"pt reyes, ca",2.0,224625.0,8.903728436282694e-06
4626,"wright, wy",2.0,202381.0,9.882350615917502e-06
2928,"near mcallen, tx",2.0,44139.0,4.531140261446793e-05
2684,"milford, mi",2.0,736836.0,2.714308204267978e-06
611,"byron, ok",2.0,97966.0,2.0415246105791806e-05
555,"brownsville, tx",2.0,179971.0,1.1112901523023154e-05
556,"browntown, va",2.0,52834.0,3.785441193171064e-05
667,"carbondale, co",2.0,82276.0,2.4308425300209054e-05
557,"brownwood, tx",2.0,53327.0,3.75044536538714e-05
666,"captree island, ny",2.0,16817.0,0.00011892727597074389
2782,"morrisville, ny",2.0,71740.0,2.7878449958182326e-05
391,"bethany, il",2.0,3485.0,0.0005738880918220947
2908,"near holden, ut",2.0,207970.0,9.616771649757176e-06
4617,"wooster, oh",2.0,1549418.0,1.29080725795105e-06
4437,"webbers falls, ok",2.0,11250.0,0.00017777777777777779
504,"brainerd, mn",2.0,59540.0,3.359086328518643e-05
652,"canon city, co",2.0,62075.0,3.2219089810712846e-05
2767,"moose, wy",2.0,1385202.0,1.4438327406399933e-06
613,"cadillac, mi",2.0,75924.0,2.63421316052895e-05
2785,"moscow, ar",2.0,3877129.0,5.158456166921451e-07
624,"california city, ca",2.0,388383.0,5.149555979535665e-06
598,"burlington, ky",2.0,897460.0,2.228511577117643e-06
4532,"wichita falls, tx",2.0,1033662.0,1.934868457967885e-06
419,"birmingham, mi",2.0,9860.0,0.00020283975659229209
4603,"woodbine, md",2.0,331586.0,6.031617740194097e-06
2867,"nantucket, ma",2.0,1571534.0,1.2726418900259237e-06
4564,"wilmot, ar",2.0,60358.0,3.31356241094801e-05
4565,"wilmot, nh",2.0,15717.0,0.00012725074759814214
2772,"morgantown, nc",2.0,62272.0,3.211716341212744e-05
452,"bloomfield, mo",2.0,90878.0,2.2007526574088337e-05
626,"calumet, ok",2.0,611294.0,3.271748127742134e-06
4448,"wellsville, pa",2.0,51524.0,3.8816862044872296e-05
449,"block island, ri",2.0,1228065.0,1.6285782918656587e-06
2770,"morgan hill, ca",2.0,666212.0,3.002047396324293e-06
2776,"morman lake, az",2.0,450126.0,4.4432003483469075e-06
370,"benavides, tx",2.0,16621.0,0.00012032970338728115
606,"butler, pa",2.0,567762.0,3.522602780742635e-06
628,"calwood, mo",2.0,99801.0,2.0039879359926255e-05
4450,"wenatchee, wa",2.0,118091.0,1.6936091658128053e-05
548,"brooksville, fl",2.0,1135391.0,1.7615077096788684e-06
2932,"near naples, fl",2.0,202142.0,9.89403488636701e-06
418,"birmingham, al",2.0,1920245.0,1.0415337626188325e-06
676,"carlsbad, nm",2.0,92925.0,2.1522733387140166e-05
2,"10 nm w lee vin, ca",2.0,239757.0,8.341779384960606e-06
399,"bickleton, wa",2.0,83216.0,2.403383964622188e-05
2631,"meiners oaks, ca",2.0,46403.0,4.310066159515549e-05
635,"camdenton, mo",2.0,90106.0,2.2196080172241583e-05
2939,"near pala, ca",2.0,10857.0,0.00018421295017039698
4556,"williston, fl",2.0,295822.0,6.760822386435086e-06
589,"bunker hill, ks",2.0,59580.0,3.356831151393085e-05
644,"camp verde, az",2.0,226772.0,8.819430970313796e-06
4433,"waynesville, nc",2.0,449878.0,4.4456497094767915e-06
2941,"near paris, ar",2.0,60062.0,3.3298924444740435e-05
2725,"moab, ut",2.0,3056927.0,6.542518025454975e-07
2913,"near isleton, ca",2.0,641608.0,3.1171681151107843e-06
2807,"mountain pass, ca",2.0,36957.0,5.411694672186595e-05
517,"brentwood, tn",2.0,22676.0,8.819897689186806e-05
4510,"wheatland, wy",2.0,65738.0,3.0423803583924063e-05
2757,"monticello, in",2.0,172808.0,1.1573538262117494e-05
592,"burkes garden, va",2.0,139368.0,1.435049652717984e-05
2943,"near randle, wa",2.0,253488.0,7.889919838414442e-06
690,"carthage, me",2.0,442028.0,4.524600251567774e-06
2668,"middlefield, oh",2.0,110258.0,1.813927334070997e-05
2832,"mulberry, fl",2.0,3730212.0,5.361625559083505e-07
697,"cascade, id",2.0,8533.0,0.00023438415563107934
2862,"nacogdoches, tx",2.0,23486.0,8.515711487694797e-05
2759,"monticello, ut",2.0,2483756.0,8.052320759366057e-07
4547,"williamsburg, oh",2.0,406317.0,4.922265127966588e-06
486,"boston, ma",2.0,508931.0,3.929805808645966e-06
4588,"winterport, me",2.0,49120.0,4.0716612377850165e-05
2669,"middleton, id",2.0,63685.0,3.1404569364842585e-05
4592,"wiscasset, me",2.0,12945.0,0.0001544998068752414
2737,"monroe, la",2.0,146591.0,1.3643402391688439e-05
498,"boynton beach, fl",2.0,40947.0,4.884362712775051e-05
2831,"mt. wilson, ca",2.0,343054.0,5.8299859497338616e-06
2704,"minco, ok",2.0,15092.0,0.00013252054068380598
528,"brighton, co",1.0,24989.0,4.001760774740886e-05
133,"alpine, wy",1.0,45803.0,2.183263105036788e-05
1378,"fayetteville, ar",1.0,78978.0,1.266175390615108e-05
3253,"palmyra, wi",1.0,1351566.0,7.398824770673426e-07
3269,"paoli, in",1.0,86825.0,1.1517420097898071e-05
527,"brigham city, ut",1.0,603351.0,1.6574100316399576e-06
1348,"fairfield, ia",1.0,89058.0,1.1228637517123673e-05
3255,"palo pinto, tx",1.0,107554.0,9.297655131375867e-06
515,"brenham, tx",1.0,589066.0,1.6976026455439629e-06
2700,"milwaukee, nc",1.0,30345.0,3.295435821387378e-05
1375,"farmington, nm",1.0,407633.0,2.453187057966357e-06
2857,"n.battle moun., nv",1.0,29368.0,3.4050667393080905e-05
2856,"n. winter park, co",1.0,49833.0,2.006702385969137e-05
2209,"lake beverley, ak",1.0,773283.0,1.2931876169526551e-06
132,"alpine, ca",1.0,15065.0,6.637902422834384e-05
3905,"slate hill, va",1.0,23116.0,4.326007959854646e-05
3909,"slidell, tx",1.0,9745.0,0.0001026167265264238
3261,"panaca, nv",1.0,56016.0,1.7852042273636104e-05
3262,"panacea, fl",1.0,12379.0,8.078196946441554e-05
2204,"lagunitas, ca",1.0,86681.0,1.1536553569986502e-05
3270,"paradise valley, az",1.0,91070.0,1.0980564401010211e-05
155,"anadarko, ok",1.0,382894.0,2.6116888747277313e-06
4563,"wilmington, oh",1.0,33740.0,2.963841138114997e-05
3303,"pea ridge, ar",1.0,29439.0,3.39685451272122e-05
128,"almy, wy",1.0,11400.0,8.771929824561403e-05
2844,"murrieta, ca",1.0,353361.0,2.8299670874827725e-06
1436,"fort myers, fl",1.0,15138.0,6.605892456070815e-05
3854,"shelby township, mi",1.0,52834.0,1.892720596585532e-05
3298,"pawnee city, ne",1.0,3928754.0,2.5453362567368687e-07
1442,"fort wayne, in",1.0,38115.0,2.6236389872753508e-05
1444,"foss, ok",1.0,21361.0,4.681428772061233e-05
3850,"shawnee, ok",1.0,227597.0,4.393731024574137e-06
493,"bowman, ca",1.0,82320.0,1.2147716229348883e-05
2153,"kingman, ks",1.0,318386.0,3.140841619920474e-06
